GRAND_ID,intercept,poly1,poly2,adj.r.squared,max_stor_rel
968,-3.0544824214016173,0.19594808651800016,-1.3046632270308589e-4,0.6667804658052745,750.7499334111367
972,-1.7633416275751361,0.1929904321239232,-2.350186931365745e-4,0.9266006503728785,410.4852357619195
975,10.779562337073173,0.1717084244965678,-3.712809835455653e-4,0.9337458064267707,231.16532575858594
976,2.1557624357051295,0.14939467043088456,-2.2168057525601782e-4,0.9479653183578787,NA
979,-8.418866117324182,0.4397241813948106,-0.0017099441033357596,0.9384316959123219,128.54453372790925
980,3.966984604578222,0.18680951084229594,-7.09376727536979e-4,0.8569497124061451,131.6416854784928
981,6.223652951158219,0.11961504234092601,-3.591526404743301e-4,0.8958101622941966,NA
982,-7.949364122764426,0.2788130125634192,-5.419311444916805e-4,0.886768181298012,257.17637815938645
983,6.524485719316494,0.23777565513700236,-5.154606139874409e-4,0.8517526383798064,NA
987,3.904392459268473,0.05471151017919458,-4.4771957011606845e-5,0.9841506513768652,NA
989,46.26870336367668,0.12386838822859045,-2.1447333039182166e-5,0.5132790608097861,2886.3633799266386
991,28.521519432582608,0.057333002029647,-7.4179681731612e-5,0.6424841191451854,386.3115594864951
998,6.9850997975921905,0.15306288842265714,-1.469569874711423e-4,0.942001629728619,NA
1000,13.581349789046154,0.059296890203202335,-3.71654796186421e-5,0.21462404457947548,NA
1001,1.9733733230978814,0.200241162637222,-2.7331467748908136e-4,0.8276938003609727,NA
1003,6.026569503609404,0.12495253881400353,-6.804144774924071e-4,0.6989397868725071,91.77658159386456
1006,21.510776989846867,0.09707186553211546,-2.8680774076872662e-5,0.5502471873675084,NA
1007,6.618552780907428,0.07082662149154555,-2.529890399213921e-4,0.7392023784660482,139.89913406135366
1016,0.34383325783153673,0.1263383279942793,-8.842328820501199e-4,0.8006757308529824,71.41937587529176
1017,5.654107165835899,0.03396244751817987,-5.8261160235663825e-5,0.40640756905075204,291.3968944648215
1020,4.879492610367656,0.3042373084028087,-0.001468819732039286,0.6867341420883176,103.51296747249074
1021,20.126617904741817,0.46017008394376485,-0.0015490805737945657,0.5136749285024499,NA
1023,15.278718620403048,0.12658281721723957,-7.4194898069743207e-05,0.6781778634032627,852.8239807435812
1026,41.11298540503238,0.03491426345246998,-2.4392734100884747e-6,0.41904847596263617,NA
1027,5.394419478723451,0.08483424357894216,0,0.565213101918592,NA
1028,-0.013563983513809597,0.19284258004946092,-0.0014513114751153592,0.9543095423288992,NA
1032,21.70242943308529,0.20866578608037814,-1.0856241322104603e-4,0.6024845015238308,960.6305150050009
1033,32.72222256283502,0.025071962207678523,-2.305492857360978e-6,0.47385969009398343,NA
1036,54.63991036384602,0.03688884291233317,-2.4797625977331156e-6,0.5929209657685701,NA
1042,-21.19026560345583,0.09962263422946767,-2.3519255469538275e-5,0.48576840527171405,2117.402873957986
1048,15.188138540925026,0.13524779660318842,-6.288302229027608e-5,0.7502096638631893,1074.8730729576494
1050,7.158635479783444,0.3056375943417979,-0.001108155210450999,0.9259224058304794,137.87936333777918
1053,37.50945069839332,0.08853786814233404,-4.793573420365845e-5,0.2808921156651293,923.31676522174
1060,-4.68229620684928,0.09545005484579543,-3.822098636908752e-5,0.6144836415248156,NA
