GRAND_ID,HUC2,Month,demand_res_irr,demand_res_watsupply,demand_Thermoelectric,Total_demand_res_Mm3_month
1587,05,1,0,1.360102401466546,10.106592094077735,11.466694495544282
1587,05,2,0,1.3177116561919493,8.807547886372248,10.125259542564198
1587,05,3,0,1.334680944121963,8.430558322396486,9.76523926651845
1587,05,4,0,1.3421352811916683,7.428785440548197,8.770920721739865
1587,05,5,0,1.4194086759223044,8.12617928997434,9.545587965896644
1587,05,6,0,1.4741004445078467,9.515872064301135,10.989972508808982
1587,05,7,0,1.509987140414791,10.686060137187726,12.196047277602517
1587,05,8,0,1.5046089870085024,10.535362944662717,12.03997193167122
1587,05,9,0,1.4370675494694316,8.764403700604314,10.201471250073745
1587,05,10,0,1.3727522480100076,7.893815405539243,9.26656765354925
1587,05,11,0,1.3074005283232908,8.034780967273603,9.342181495596893
1587,05,12,0,1.3391552538039566,9.11593811687332,10.455093370677277
1600,05,1,0,0.4526701932903115,3.363682757856693,3.8163529511470045
1600,05,2,0,0.43856167702235904,2.9313339935572973,3.3698956705796563
1600,05,3,0,0.4442094068102011,2.805864074079667,3.250073480889868
1600,05,4,0,0.4466903642723423,2.4724533517911866,2.919143716063529
1600,05,5,0,0.4724085473232646,2.7045604404036405,3.176968987726905
1600,05,6,0,0.49061109841817596,3.1670789214315067,3.6576900198496825
1600,05,7,0,0.5025549326142122,3.556541700534334,4.059096633148546
1600,05,8,0,0.500764971991141,3.506386559866213,4.007151531857354
1600,05,9,0,0.478285785458605,2.9169747167191225,3.3952605021777273
1600,05,10,0,0.4568803236994243,2.6272249365713507,3.084105260270775
1600,05,11,0,0.43512992053085225,2.674141189354057,3.1092711098849093
1600,05,12,0,0.44569854955886834,3.0339726368677122,3.4796711864265806
1631,05,1,0,1.4140713986333207,10.507622663175253,11.921694061808573
1631,05,2,0,1.369998584413654,9.157032253441464,10.527030837855119
1631,05,3,0,1.3876412153590387,8.76508370645959,10.15272492181863
1631,05,4,0,1.3953913412574095,7.7235603780538,9.118951719311209
1631,05,5,0,1.4757309518970743,8.448626884070523,9.924357835967596
1631,05,6,0,1.5325928952434704,9.893462804471806,11.426055699715276
1631,05,7,0,1.5699035787763749,11.110084055273612,12.679987634049986
1631,05,8,0,1.564312019713546,10.953407183315898,12.517719203029444
1631,05,9,0,1.4940905312847368,9.112176102135521,10.606266633420258
1631,05,10,0,1.4272231923327672,8.207042777829173,9.634265970161941
1631,05,11,0,1.3592783099762298,8.35360186692857,9.712880176904799
1631,05,12,0,1.3922930660896258,9.477659438644055,10.869952504733682
1683,05,1,0,1.5211726643286254,11.303466273167224,12.82463893749585
1683,05,2,0,1.4737617908071141,9.850582625299753,11.324344416106866
1683,05,3,0,1.4927406683566464,9.4289480345228,10.921688702879447
1683,05,4,0,1.5010777860390359,8.308540098995154,9.80961788503419
1683,05,5,0,1.5875022902656102,9.088522884757522,10.676025175023131
1683,05,6,0,1.64867093701339,10.6427901648105,12.29146110182389
1683,05,7,0,1.6888075184706801,11.951557877211496,13.640365395682176
1683,05,8,0,1.6827924567096015,11.783014354596629,13.46580681130623
1683,05,9,0,1.6072524176779002,9.80232908501916,11.40958150269706
1683,05,10,0,1.5353205702135921,8.828641284078957,10.36396185429255
1683,05,11,0,1.4622295665898142,8.98630070655393,10.448530273143744
1683,05,12,0,1.4977448486100233,10.195493999677451,11.693238848287475
1699,05,1,0,1.368888052168114,10.17187614020989,11.540764192378003
1699,05,2,0,1.326223481716413,8.86444069031375,10.190664172030163
1699,05,3,0,1.343302383625673,8.485015943057922,9.828318326683595
1699,05,4,0,1.350804872365161,7.476772058281667,8.827576930646828
1699,05,5,0,1.4285774185228481,8.178670758780695,9.607248177303543
1699,05,6,0,1.4836224713717854,9.577340324328919,11.060962795700704
1699,05,7,0,1.5197409792178396,10.755087286643567,12.274828265861407
1699,05,8,0,1.514328085355835,10.603416657931838,12.117744743287673
1699,05,9,0,1.4463503604626209,8.821017812481488,10.267368172944108
1699,05,10,0,1.3816196110392942,7.944805908005046,9.32642551904434
1699,05,11,0,1.315845748592374,8.086682043961622,9.402527792553995
1699,05,12,0,1.3478055953388328,9.17482298320809,10.522628578546923
1707,05,1,0,0.6141588204715133,4.5636657010477135,5.177824521519227
1707,05,2,0,0.5950171366624982,3.977077913624873,4.572095050287372
1707,05,3,0,0.6026796757831565,3.806847006237479,4.409526682020635
1707,05,4,0,0.6060457067946383,3.3544930872730707,3.960538794067709
1707,05,5,0,0.6409387684570725,3.6694036289395053,4.310342397396578
1707,05,6,0,0.6656350207743831,4.296924081942192,4.962559102716575
1707,05,7,0,0.6818397791845321,4.825326447675049,5.507166226859581
1707,05,8,0,0.6794112558992561,4.75727862281294,5.436689878712197
1707,05,9,0,0.648912692285797,3.957596011223357,4.606508703509154
1707,05,10,0,0.6198709012853557,3.564478934276103,4.184349835561458
1707,05,11,0,0.5903611121435224,3.628132408476669,4.218493520620191
1707,05,12,0,0.60470006539040555,4.11633256092588,4.721032626316285
1709,05,1,0,2.1332396632045274,15.851588153707281,17.98482781691181
1709,05,2,0,2.06675230234474,13.81411463322427,15.88086693556901
1709,05,3,0,2.0933676204484435,13.222828940602794,15.316196561051237
1709,05,4,0,2.105059304459033,11.651607801093588,13.756667105552621
1709,05,5,0,2.226258024770172,12.745428544933608,14.971686569703781
1709,05,6,0,2.3120388085344543,14.925078946746074,17.23711775528053
1709,05,7,0,2.368324955083058,16.760449289301818,19.128774244384875
1709,05,8,0,2.3598896415737785,16.524089712345493,18.883979353919273
1709,05,9,0,2.2539549168700805,13.74644554579557,16.000400462665652
1709,05,10,0,2.153080194587213,12.38097962252987,14.534059817117083
1709,05,11,0,2.0505799120026023,12.602075715819165,14.652655627821767
1709,05,12,0,2.1003853088730775,14.297806354333147,16.398191663206227
1712,05,1,0,0.4258948768664853,3.1647218553587,3.590616732225185
1712,05,2,0,0.412620875423994,2.7579464005927248,3.170567276016719
1712,05,3,0,0.4179345435607992,2.6398979920638643,3.0578325356246636
1712,05,4,0,0.42026875307693573,2.3262084215558487,2.7464771746327843
1712,05,5,0,0.4444657127311306,2.544586440231891,2.989052152963022
1712,05,6,0,0.46159158797569605,2.9797470813468334,3.4413386693225294
1712,05,7,0,0.47282894769063594,3.346173245049863,3.819002192740499
1712,05,8,0,0.47114486274212714,3.29898476704603,3.7701296297881575
1712,05,9,0,0.44999531386031416,2.744436470998213,3.1944317848585273
1712,05,10,0,0.42985597922921803,2.4718253100089047,2.9016812892381227
1712,05,11,0,0.40939210637745616,2.515966479447717,2.925358585825173
1712,05,12,0,0.4193356039287689,2.854513996609363,3.273849600538132
1726,05,1,0,0.4815373313097492,3.5781874808623417,4.059724812172091
1726,05,2,0,0.46652910374559636,3.1182674922222264,3.584796595967823
1726,05,3,0,0.4725369937509626,2.9847962562529546,3.4573332500039173
1726,05,4,0,0.4751761638423901,2.630123667201161,3.1052998310435513
1726,05,5,0,0.502534415867909,2.8770324093388084,3.3795668252067177
1726,05,6,0,0.5218977581139747,3.3690460615227953,3.89094381963677
1726,05,7,0,0.534603260109943,3.783345191603529,4.317948451713471
1726,05,8,0,0.5326991522752342,3.7299916177504726,4.262690770025706
1726,05,9,0,0.5087864501505124,3.102992512886978,3.611778963037491
1726,05,10,0,0.4860159450813654,2.7947651589589877,3.280781104040353
1726,05,11,0,0.46287850141498244,2.8446732984718297,3.307551799886812
1726,05,12,0,0.47412110031631927,3.2274514833962447,3.701572583712564
1733,05,1,0,1.0513495339543002,7.8123241871477545,8.863673721102055
1733,05,2,0,1.0185817877608025,6.8081722049995275,7.82675399276033
1733,05,3,0,1.0316989272772972,6.51676193915176,7.548460866429057
1733,05,4,0,1.0374610770946362,5.742398588771953,6.779859665866589
1733,05,5,0,1.0971928645317597,6.281479100493853,7.378671965025613
1733,05,6,0,1.1394692147180003,7.355701783324748,8.495170998042749
1733,05,7,0,1.1672093767648017,8.260248884882422,9.427458261647224
1733,05,8,0,1.1630521022308111,8.143761021204986,9.306813123435797
1733,05,9,0,1.11084304885164,6.774822054635079,7.885665103486719
1733,05,10,0,1.061127775837942,6.10186346174104,7.162991237578982
1733,05,11,0,1.0106113588669425,6.210828843666123,7.221440202533065
1733,05,12,0,1.0351575370068726,7.046555671394234,8.081713208401107
989,10,1,0,2.7540226364802534,38.42993805550881,41.183960691989064
989,10,2,0,2.760407307799871,34.394392404084556,37.15479971188443
989,10,3,0,2.9238746869095023,33.07099829479687,35.99487298170637
989,10,4,0,3.2443623672969446,28.964306080037975,32.20866844733492
989,10,5,0,3.9502332196655128,30.904064823694668,34.85429804336018
989,10,6,0,4.968552647778932,34.88745350447491,39.85600615225384
989,10,7,0,5.423807997240153,40.01432513919239,45.43813313643254
989,10,8,0,5.185526400240754,39.79148759628836,44.97701399652912
989,10,9,0,4.452202158180055,33.142690005032144,37.5948921632122
989,10,10,0,3.2742909656116383,30.05097856472669,33.32526953033833
989,10,11,0,2.8235011431520896,30.997488106034325,33.82098924918641
989,10,12,0,2.7414753455510237,36.18991511623124,38.931390461782264
924,10,1,0,0.3110848961838011,4.340913227070196,4.651998123253997
924,10,2,0,0.31180608663021275,3.8850719121190775,4.19687799874929
924,10,3,0,0.3302707978443329,3.735585878981686,4.065856676826019
924,10,4,0,0.3664719806018333,3.2717080936778484,3.6381800742796817
924,10,5,0,0.44620471697065495,3.490816549577568,3.937021266548223
924,10,6,0,0.5612305665698698,3.940766393055964,4.501996959625834
924,10,7,0,0.6126546403041596,4.519880126221242,5.132534766525402
924,10,8,0,0.5857391731314555,4.494709166120222,5.080448339251677
924,10,9,0,0.5029053965717715,3.743683927247651,4.246589323819422
924,10,10,0,0.3698526118197205,3.3944548687432925,3.764307480563013
924,10,11,0,0.31893294861035515,3.501369321258822,3.8203022698691775
924,10,12,0,0.3096675974861056,4.087887963485188,4.397555560971293
964,10,1,0,0.130520569110377,1.8212985323505018,1.9518191014608788
964,10,2,0,0.13082315592400034,1.6300431272141185,1.7608662831381188
964,10,3,0,0.1385703164119907,1.5673239069675104,1.7058942233795011
964,10,4,0,0.1537590929612257,1.3726966740858941,1.52645576704712
964,10,5,0,0.18721221863608176,1.4646270786531104,1.6518392972891922
964,10,6,0,0.23547312598409953,1.6534106241172615,1.888883750101361
964,10,7,0,0.2570489062682309,1.896386914382758,2.153435820650989
964,10,8,0,0.24575609798229794,1.885826041522191,2.131582139504489
964,10,9,0,0.211001882040731,1.5707215706963615,1.7817234527370927
964,10,10,0,0.1551774900480783,1.424197017350838,1.5793745073989163
964,10,11,0,0.13381334314630028,1.4690546602632295,1.6028680034095297
964,10,12,0,0.12992591911324786,1.715137796784266,1.8450637158975138
965,10,1,0,1.242996179995594,17.344906889187534,18.587903069183128
965,10,2,0,1.2458778273559639,15.523510157558256,16.76938798491422
965,10,3,0,1.3196569332702301,14.92621157305003,16.24586850632026
965,10,4,0,1.4643053312828063,13.072703665109655,14.537008996392462
965,10,5,0,1.7828919548792295,13.948191279677637,15.731083234556866
965,10,6,0,2.242498619833145,15.746047567444222,17.988546187277368
965,10,7,0,2.4479728424510365,18.06000162608846,20.507974468539498
965,10,8,0,2.3404272068741134,17.959426485230757,20.299853692104872
965,10,9,0,2.009449814202944,14.95856879509294,16.968018609295886
965,10,10,0,1.4778132570656282,13.563160689493696,15.040973946559324
965,10,11,0,1.2743544982755282,13.990356794780032,15.26471129305556
965,10,12,0,1.2373331057391463,16.333898511935047,17.571231617674194
967,10,1,0,0.40765681203892157,5.688488477561679,6.0961452896006
967,10,2,0,0.40860188588166896,5.091137659414566,5.499739545296236
967,10,3,0,0.43279870611018995,4.895245796901484,5.328044503011674
967,10,4,0,0.4802380351679452,4.2873636995948115,4.767601734762756
967,10,5,0,0.5847226743194688,4.574491283474924,5.1592139577943925
967,10,6,0,0.7354566756320214,5.16412170597361,5.8995783816056315
967,10,7,0,0.8028446273382627,5.923013124895572,6.725857752233835
967,10,8,0,0.767573633224553,5.8900281954547085,6.657601828679262
967,10,9,0,0.6590252797181397,4.905857769968445,5.564883049686585
967,10,10,0,0.48466813563848976,4.448215478723531,4.932883614362021
967,10,11,0,0.4179411815861756,4.588320014199327,5.006261195785502
967,10,12,0,0.40579953296206117,5.356915091699098,5.762714624661159
968,10,1,0,0.7127418823904504,9.945679467921163,10.658421350311613
968,10,2,0,0.7143942372384138,8.901279045800905,9.61567328303932
968,10,3,0,0.7566996438653311,8.55878425432612,9.315483898191452
968,10,4,0,0.8396419514471709,7.4959710803261075,8.335613031773278
968,10,5,0,1.0223215392535772,7.997981223606613,9.02030276286019
968,10,6,0,1.2858629119548286,9.028883406117588,10.314746318072416
968,10,7,0,1.4036831326186683,10.355719319264935,11.759402451883604
968,10,8,0,1.342015784015678,10.298048896483056,11.640064680498734
968,10,9,0,1.152231250742238,8.577338090386881,9.72956934112912
968,10,10,0,0.8473874816463652,7.777202244521913,8.624589726168278
968,10,11,0,0.7307229407067507,8.022159197030593,8.752882137737343
968,10,12,0,0.7094946397435167,9.365960860967753,10.07545550071127
975,10,1,0,0.195201429896085,2.7238624548273864,2.9190638847234713
975,10,2,0,0.19565396683405248,2.437828392821378,2.6334823596554306
975,10,3,0,0.2072403153705142,2.3440279937153035,2.5512683090858177
975,10,4,0,0.22995605221560486,2.0529511587447047,2.2829072109603095
975,10,5,0,0.2799872312913186,2.1904386562691043,2.470425887560423
975,10,6,0,0.3521643462596793,2.4727759021655067,2.824940248425186
975,10,7,0,0.3844322346951378,2.836161685831234,3.220593920526372
975,10,8,0,0.3675431547594512,2.820367259731314,3.187910414490765
975,10,9,0,0.3155661162516424,2.3491094059608852,2.664675522212528
975,10,10,0,0.23207735111432426,2.1299730466661004,2.3620503977804246
975,10,11,0,0.20012597324214854,2.1970603731920972,2.3971863464342458
975,10,12,0,0.19431209474746836,2.5650926339279323,2.759404728675401
979,10,1,0,0.08472463118180999,1.1822569230055542,1.2669815541873641
979,10,2,0,0.08492104892929192,1.05810757419292,1.143028623122212
979,10,3,0,0.08994995218588282,1.0173947360584892,1.107344688244372
979,10,4,0,0.09980942108038787,0.8910566375026487,0.9908660585830367
979,10,5,0,0.12152480091668051,0.9507312901220782,1.0722560910387589
979,10,6,0,0.15285233498606132,1.0732760841852924,1.2261284191713537
979,10,7,0,0.16685779052071287,1.2309989375177783,1.3978567280384913
979,10,8,0,0.1595273059575982,1.224143573155148,1.383670879112746
979,10,9,0,0.13696735124906378,1.0196002566769542,1.1565676079260179
979,10,10,0,0.10073014316175816,0.924486981996236,1.0252171251579942
979,10,11,0,0.08686206490325445,0.9536053598683376,1.0404674247715922
979,10,12,0,0.08433862687588006,1.1133449558869255,1.1976835827628056
980,10,1,0,0.13476967675323373,1.8805910528051875,2.015360729558421
980,10,2,0,0.1350821143049527,1.6831093125459822,1.818191426850935
980,10,3,0,0.1430814842267842,1.618348263031234,1.7614297472580183
980,10,4,0,0.15876473262027252,1.417384924902896,1.5761496575231686
980,10,5,0,0.19330692749664477,1.5123081311972266,1.7056150586938714
980,10,6,0,0.2431389725715464,1.7072375401934234,1.95037651276497
980,10,7,0,0.2654171541210934,1.9581239431640445,2.2235410972851377
980,10,8,0,0.2537567075516,1.9472192602366587,2.2009759677882585
980,10,9,0,0.21787106531006095,1.6218565379765126,1.8397276032865735
980,10,10,0,0.16022930573856162,1.4705618659919864,1.6307911717305479
980,10,11,0,0.13816964731318082,1.5168798530833738,1.6550495003965546
980,10,12,0,0.1341556678775397,1.770974245939689,1.9051299138172288
982,10,1,0,0.19219701035063075,2.6819384504654873,2.874135460816118
982,10,2,0,0.19264258212024782,2.400306847637232,2.5929494297574798
982,10,3,0,0.20405060075399356,2.3079501661954986,2.5120007669494924
982,10,4,0,0.2264167110425415,2.0213534056417735,2.247770116684315
982,10,5,0,0.27567784118789024,2.1567247807328602,2.4324026219207506
982,10,6,0,0.3467440506927977,2.434716466556099,2.7814605172488966
982,10,7,0,0.37851529176887144,2.7925092412384047,3.171024533007276
982,10,8,0,0.36188615809428815,2.776957913165528,3.138844071259816
982,10,9,0,0.310709117980399,2.312953368490071,2.62366248647047
982,10,10,0,0.22850536022206333,2.097189820354177,2.3256951805762403
982,10,11,0,0.19704575817465725,2.1632445802889646,2.360290338463622
982,10,12,0,0.19132136329796906,2.525612316343289,2.716933679641258
1000,10,1,0,0.34413479879217446,4.802095242481527,5.146230041273701
1000,10,2,0,0.3449326090755129,4.297824989806906,4.642757598882419
1000,10,3,0,0.3653590256466101,4.132457443625616,4.497816469272226
1000,10,4,0,0.40540625036603334,3.6192969197042744,4.024703170070308
1000,10,5,0,0.49360985498984,3.8616836292800523,4.355293484269892
1000,10,6,0,0.6208561407893817,4.359436495946137,4.980292636735519
1000,10,7,0,0.6777435483257728,5.000075724932901,5.677819273258674
1000,10,8,0,0.6479685608753912,4.972230582349532,5.620199143224923
1000,10,9,0,0.5563344591261364,4.1414158348712355,4.697750293997372
1000,10,10,0,0.40914604248783015,3.7550844081285817,4.164230450616412
1000,10,11,0,0.3528166344449311,3.873357535675953,4.226174170120884
1000,10,12,0,0.34256692517264753,4.522188377052365,4.864755302225013
1006,10,1,0,0.8862179253505637,12.366383458064178,13.252601383414742
1006,10,2,0,0.8882724510091284,11.067783785174983,11.95605623618411
1006,10,3,0,0.9408746771702677,10.641928323270358,11.582803000440625
1006,10,4,0,1.0440045220201868,9.320434372418791,10.364438894438978
1006,10,5,0,1.2711469550798475,9.944630029605204,11.215776984685052
1006,10,6,0,1.5988323266424491,11.22644609232924,12.82527841897169
1006,10,7,0,1.745329107736413,12.87622394218191,14.621553049918324
1006,10,8,0,1.6686523877469543,12.804516969861954,14.473169357608908
1006,10,9,0,1.4326757186376238,10.664998024248101,12.097673742885725
1006,10,10,0,1.0536352563343376,9.670115098408452,10.72375035474279
1006,10,11,0,0.9085754387651458,9.974692740912582,10.883268179677728
1006,10,12,0,0.8821803281323057,11.645565678395766,12.527746006528071
955,10,1,0,0.051890617577917054,0.7240874467648,0.775978064342717
955,10,2,0,0.05201091598556936,0.6480506875376091,0.7000616035231785
955,10,3,0,0.05509092816247838,0.6231156210206249,0.6782065491831033
955,10,4,0,0.061129478260480714,0.5457383357349049,0.6068678139953857
955,10,5,0,0.07442932335778456,0.5822867931902698,0.6567161165480543
955,10,6,0,0.09361624771942662,0.6573408235967673,0.7509570713161939
955,10,7,0,0.10219405711222991,0.7539400787532898,0.8561341358655198
955,10,8,0,0.09770441383117337,0.7497414285433505,0.8474458423745238
955,10,9,0,0.08388729871333238,0.6244664186030585,0.7083537173163909
955,10,10,0,0.06169338555347802,0.5662131515873604,0.6279065371408384
955,10,11,0,0.05319971452281389,0.5840470517126749,0.6372467662354888
955,10,12,0,0.051654204606352075,0.6818814851404726,0.7335356897468247
753,10,1,0,12.970508380518226,180.99191597379863,193.96242435431685
753,10,2,2.2695560925899282e-4,13.00057800731105,161.98587078069932,174.98667574361963
753,10,3,0.18063864615611896,13.770453673036366,155.75313537835635,169.70422769754884
753,10,4,4.0636808623557075,15.279841464282276,136.4120141100813,155.75553643671927
753,10,5,81.00226292066952,18.604252703657977,145.5476169578987,245.1541325822262
753,10,6,445.9980905738684,23.400190290166023,164.3080205880422,633.7063014520766
753,10,7,914.8351598325396,25.544287890253,188.45383937075613,1128.8332870935487
753,10,8,738.3692208827284,24.422062745889654,187.4043504597192,950.1956340883373
753,10,9,396.499207912992,20.968355393853635,156.09077890971406,573.5583422165597
753,10,10,75.86564824812106,15.420794966303603,141.52987130661728,232.81631452104193
753,10,11,2.966966386701214,13.297728477083835,145.98760879038076,162.25230365416581
753,10,12,0.006332829939068749,12.911414914838376,170.44217105827198,183.35991880304942
307,10,1,0,10.112017784414604,141.1042203951918,151.2162381796064
307,10,2,1.7693825791336438e-4,10.13546055103403,126.2868006483546,136.42243813764654
307,10,3,0.14082880554064073,10.735668052175273,121.42765948094228,132.3041563386582
307,10,4,3.1681112216115315,11.912411148196242,106.34900901500711,121.42953138481488
307,10,5,63.15067221743793,14.504175833824682,113.4712725191295,191.12612057039212
307,10,6,347.70731349835677,18.243166222247236,128.09718613680593,494.0476658574099
307,10,7,713.2202635888364,19.914739334690953,146.92165637243596,880.0566592959633
307,10,8,575.6445679681365,19.039834490177373,146.10345786998624,740.7878603283
307,10,9,309.1171852557939,16.34726846721349,121.69089183033961,447.15534555334705
307,10,10,59.146084471400805,12.02230077452392,110.33897312984459,181.50735837576931
307,10,11,2.3130949063759303,10.367123855727835,113.81429725682895,126.49451601893271
307,10,12,0.004937176484594962,10.065947564314762,132.87946889916904,142.9503536399684
293,10,1,0,0.06197259116687711,0.8647724271163727,0.9267450182832498
293,10,2,1.0843851893086026e-6,0.06211626268946534,0.7739622727341222,0.8360796198087769
293,10,3,8.630845174878231e-4,0.06579469906848844,0.7441825022263691,0.8108402858123454
293,10,4,0.019416111175232977,0.07300649599694631,0.6517713672188826,0.7441939743910619
293,10,5,0.3870257029488905,0.08889040529057494,0.6954209269540368,1.1713370351935022
293,10,6,2.130961757047017,0.11180521098600502,0.785057415377479,3.0278243834105014
293,10,7,4.371047277571819,0.12204962701765817,0.9004252106797974,5.393522115269274
293,10,8,3.527899794945637,0.11668767835469909,0.8954107929476788,4.539998266248015
293,10,9,1.8944579957166416,0.10018599719783342,0.7457957500586899,2.740439742973165
293,10,10,0.36248315521330904,0.07367996641907931,0.6762242924540857,1.112387414086474
293,10,11,0.014176051508133298,0.0635360362278668,0.6975231910404724,0.7752352787764726
293,10,12,3.0258018362082614e-5,0.06169024485617183,0.8143661508637953,0.8760866537383292
300,10,1,0,0.7541522261882386,10.523524009184698,11.277676235372937
300,10,2,1.3196019226637203e-5,0.7559005829465999,9.41844386329473,10.174357642260556
300,10,3,0.010502983625443964,0.800663936098352,9.056050105006946,9.867217024730742
300,10,4,0.23627708945219106,0.8884251964556713,7.93148742530853,9.056189711216392
300,10,5,4.709764267965202,1.0817184786762883,8.462664386390594,14.254147133032085
300,10,6,25.931940600507748,1.360571620081096,9.55346204418428,36.845974264773126
300,10,7,53.191821950422074,1.485237202248959,10.957387199151409,65.63444635182245
300,10,8,42.931454600034485,1.419986977194001,10.8963661215345,55.24780769876298
300,10,9,23.05389669834276,1.2191759517716818,9.075681919995318,33.34875457010976
300,10,10,4.411102929741016,0.8966207423988107,8.229058136097194,13.53678180823702
300,10,11,0.1725101468587923,0.7731779850127071,8.488247101442026,9.433935233313525
300,10,12,3.682136163447286e-4,0.7507163185593153,9.910123718282254,10.661208250457914
798,10,1,0,0.22764916098699092,3.176641701935896,3.404290862922887
798,10,2,3.983363836895096e-6,0.228176921743143,2.8430610808101555,3.0712419859171356
798,10,3,0.003170441360728177,0.24168923322893737,2.7336685309291924,2.9785282055188578
798,10,4,0.07132284346106775,0.2681809368846896,2.394206892256357,2.7337106726021143
798,10,5,1.4216942505997061,0.32652864440834517,2.554548512060538,4.302771407068589
798,10,6,7.827842066193906,0.4107035383820006,2.8838178067471074,11.122363411323013
798,10,7,16.056537682831866,0.448335218298815,3.307608087433787,19.81248098856447
798,10,8,12.959332718603548,0.42863871874321213,3.289188202641795,16.677159639988556
798,10,9,6.959072795402084,0.36802169758107106,2.739594610645676,10.06668910362883
798,10,10,1.331540034109974,0.27065485275074225,2.484031890834871,4.086226777695587
798,10,11,0.05207408906374335,0.23339229597105446,2.562270936545928,2.847737321580726
798,10,12,1.1114933817611068e-4,0.22661199440206067,2.9914800638420735,3.2182032075823104
837,10,1,0,0.24807921389607987,3.46172493159681,3.70980414549289
837,10,2,4.340845206872861e-6,0.24865433779701482,3.098207588062349,3.3468662667045708
837,10,3,0.003454968149511475,0.26337929262127796,2.978997758063864,3.245832018834653
837,10,4,0.0777236114639841,0.2922484568615207,2.6090716133562863,2.979043681681791
837,10,5,1.5492821961663463,0.3558324971116582,2.783802865706997,4.688917558985001
837,10,6,8.530340713160026,0.44756154823679556,3.1426219688910786,12.120524230287899
837,10,7,17.49750901334242,0.4885704301974267,3.6044447106650246,21.59052415420487
837,10,8,14.122349757452584,0.467106296066321,3.584371759289136,18.173827812808042
837,10,9,7.583604969348425,0.4010492858255262,2.985455665447211,10.970109920621162
837,10,10,1.451037216658305,0.2949443908181166,2.7069578297559493,4.452939437232371
837,10,11,0.05674740474895109,0.25433775842999523,2.7922183282872295,3.1033034914661757
837,10,12,1.2112427878165908e-4,0.2469489682586559,3.259946223417644,3.507016315955082
319,10,1,0,0,0.7319092681500343,0.7319092681500343
319,10,2,9.177808466282091e-7,0,0.6550511358248227,0.6550520536056693
319,10,3,7.304806880262963e-4,0,0.6298467128407484,0.6305771935287747
319,10,4,0.0164330305580755,0,0.551633573670966,0.5680666042290415
319,10,5,0.3275632873091774,0,0.5885768391117462,0.9161401264209236
319,10,6,1.8035619674609586,0,0.6644416268690367,2.4680035943299954
319,10,7,3.6994819835372383,0,0.7620843777016091,4.461566361238847
319,10,8,2.985875215327423,0,0.7578403723454813,3.7437155876729045
319,10,9,1.6033945136404735,0,0.6312121021654704,2.234606615805944
319,10,10,0.3067914430777592,0,0.5723295649535564,0.8791210080313155
319,10,11,0.011998050769464216,0,0.5903561125028879,0.6023541632723521
319,10,12,2.5609193101715277e-5,0,0.6892473843926932,0.6892729935857949
393,10,1,0,0.4696594474012532,6.553680144721671,7.023339592122924
393,10,2,8.21801604856868e-6,0.47074826241827233,5.865475147600531,6.336231628034851
393,10,3,0.006540888317101084,0.49862530232484353,5.6397890774030515,6.144955268044996
393,10,4,0.1471450503124208,0.5532799245766221,4.9394510443447235,5.639876019233767
393,10,5,2.9330753217594916,0.673656173511078,5.270249349184323,8.876980844454891
393,10,6,16.14949935775517,0.8473160895736952,5.949559715707184,22.946375163036052
393,10,7,33.12599344799321,0.9249534237851835,6.823874860021298,40.87482173179969
393,10,8,26.736198002750978,0.8843178815459037,6.785873081868045,34.406388966164926
393,10,9,14.357154971901743,0.7592598468986855,5.652015080401844,20.768429899202275
393,10,10,2.7470795583053924,0.5583838219664917,5.124767603440736,8.43023098371262
393,10,11,0.10743324415326508,0.48150801996471726,5.286181363168831,5.875122627286814
393,10,12,2.293104728367098e-4,0.46751968513272796,6.17167604573874,6.639425041344304
398,10,1,0,0.08034676270129092,1.121167659506787,1.2015144222080778
398,10,2,1.4058931189041515e-6,0.08053303120346222,1.0034333226388785,1.0839677597354596
398,10,3,0.0011189793037864153,0.08530208231609554,0.9648241873867739,1.051245249006656
398,10,4,0.025172768280376855,0.0946520953710669,0.8450141972669495,0.9648390609183932
398,10,5,0.5017744413881315,0.11524540390882769,0.9016053571978371,1.5186252024947962
398,10,6,2.762767788068437,0.1449541900171767,1.0178180494401556,3.9255400275257695
398,10,7,5.667013299823012,0.15823595939958177,1.1673910896825133,6.992640348905106
398,10,8,4.573882135977723,0.15128425367407486,1.1608899538735749,5.8860563435253725
398,10,9,2.4561433395536767,0.12989001091096625,0.9669157449337681,3.5529490953984113
398,10,10,0.46995530615646136,0.09552524214732079,0.8767171379417192,1.4421976862455015
398,10,11,0.01837909025779177,0.08237375151919568,0.9043309187809159,1.0050837605579033
398,10,12,3.922917817980377e-5,0.07998070390660965,1.055816493120732,1.1358364262055214
416,10,1,0,0.5614942520387769,7.8351532186214,8.396647470660177
416,10,2,9.824924847069992e-6,0.5627959683716912,7.012380138582103,7.575185931878641
416,10,3,0.007819860142496192,0.596123941987481,6.7425645692748395,7.346508371404816
416,10,4,0.17591704036519387,0.6614654493531484,5.905286021547823,6.7426685112661655
416,10,5,3.506593858757638,0.8053794539211007,6.30076693389689,10.61274024657563
416,10,6,19.307289809367624,1.0129959411827512,7.112906172793255,27.43319192334363
416,10,7,39.60328066866592,1.1058140823796865,8.158180425699763,48.867275176745366
416,10,8,31.964057324901667,1.0572328741828008,8.112747974338738,41.13403817342321
416,10,9,17.164479575485835,0.9077216314850949,6.757181182327584,24.829382389298516
